Country,"Cost per GB, excl conn (US$ PPP)",Country Code
Egypt,8.471606721,EGY
India,8.458921195,IND
India,8.447156353,IND
Bolivia,8.406786216,BOL
Ghana,8.386066531,GHA
Ghana,8.386066531,GHA
Ghana,8.386066531,GHA
Ghana,8.386066531,GHA
Ghana,8.386066531,GHA
Guatemala,8.340142439,GTM
United States,8.333333333,USA
United States,8.331666667,USA
Czech Republic,8.320885832,CZE
Bangladesh,8.319478421,BGD
Morocco,8.294952985,MAR
Morocco,8.294952985,MAR
India,8.294213411,IND
Viet Nam,8.291955206,VNM
Viet Nam,8.291955206,VNM
Viet Nam,8.291955206,VNM
"Taiwan, China",8.27951089,TWN
Burkina Faso,8.273370336,BFA
Mexico,8.250591072,MEX
Poland,8.238050609,POL
Honduras,8.221028418,HND
Honduras,8.221028418,HND
Kyrgyzstan,8.216742348,KGZ
Indonesia,8.215620124,IDN
Tanzania,8.173093989,TZA
Tanzania,8.173093989,TZA
Tanzania,8.169157046,TZA
Bulgaria,8.149126645,BGR
India,8.14715289,IND
India,8.131858595,IND
Czech Republic,8.102701277,CZE
Paraguay,8.082619666,PRY
Nicaragua,8.080643708,NIC
United Kingdom,8.073671912,GBR
Ukraine,8.068034454,UKR
"Hong Kong, China",8.056831494,HKG
Nicaragua,8.032449018,NIC
Poland,8.027909412,POL
Poland,8.027909412,POL
Poland,8.027909412,POL
Austria,8.024240248,AUT
Hungary,8.020332441,HUN
Guatemala,8.014673465,GTM
India,8.000092368,IND
India,8.000092368,IND
United States,8,USA
United States,8,USA
India,7.988327526,IND
India,7.988327526,IND
Guatemala,7.984160749,GTM
Poland,7.97763023,POL
Chile,7.959365945,CHL
Saudi Arabia,7.947543903,SAU
Korea (South),7.93464359,KOR
Cambodia,7.930356036,KHM
Malaysia,7.885035036,MYS
Malaysia,7.88160825,MYS
Hungary,7.881607005,HUN
Hungary,7.881607005,HUN
China,7.874840593,CHN
Azerbaijan,7.845673428,AZE
Niger,7.824232396,NER
Mexico,7.818206848,MEX
Nepal,7.816269928,NPL
Burkina Faso,7.813655931,BFA
Mexico,7.812181587,MEX
Mexico,7.812181587,MEX
Bangladesh,7.797971136,BGD
Bangladesh,7.79386478,BGD
Japan,7.784664011,JPN
Hungary,7.782926025,HUN
India,7.780481989,IND
Iraq,7.770643622,IRQ
Hungary,7.75718316,HUN
Ukraine,7.740559406,UKR
Colombia,7.738276707,COL
Sudan,7.733972826,SDN
Italy,7.730285543,ITA
Hungary,7.705697431,HUN
Bulgaria,7.702046119,BGR
United States,7.692307692,USA
United States,7.692307692,USA
Sri Lanka,7.691385274,LKA
Chile,7.690811584,CHL
El Salvador,7.683644793,SLV
Afghanistan,7.677082271,AFG
Germany,7.659633436,DEU
Saudi Arabia,7.61639624,SAU
Indonesia,7.606745336,IDN
Portugal,7.592090146,PRT
Turkey,7.571443553,TUR
United Kingdom,7.568480895,GBR
United Kingdom,7.568480895,GBR
United Kingdom,7.56808988,GBR
United Kingdom,7.566916836,GBR
Bulgaria,7.552923877,BGR
Indonesia,7.550494244,IDN
India,7.529498699,IND
Pakistan,7.521673256,PAK
Bulgaria,7.521529413,BGR
Bulgaria,7.521529413,BGR
Rwanda,7.521367392,RWA
Tunisia,7.503732788,TUN
United States,7.5,USA
United States,7.5,USA
United States,7.5,USA
Kazakhstan,7.494580579,KAZ
Kazakhstan,7.494580579,KAZ
Singapore,7.478556012,SGP
Indonesia,7.464693173,IDN
Poland,7.45137479,POL
India,7.451066421,IND
Chile,7.450231636,CHL
India,7.441262387,IND
India,7.441262387,IND
Azerbaijan,7.426958554,AZE
Netherlands,7.409230617,NLD
Nicaragua,7.402705011,NIC
Mexico,7.385822624,MEX
Singapore,7.384337983,SGP
Indonesia,7.378892102,IDN
Greece,7.377565968,GRC
Greece,7.377565968,GRC
Czech Republic,7.373654793,CZE
Greece,7.372109188,GRC
Greece,7.372109188,GRC
Czech Republic,7.364579525,CZE
India,7.353026074,IND
Dominican Rep.,7.344105682,DOM
Indonesia,7.303145844,IDN
Indonesia,7.302307943,IDN
Indonesia,7.301709442,IDN
Indonesia,7.300911441,IDN
Indonesia,7.298118437,IDN
Tunisia,7.279812483,TUN
Tunisia,7.279812483,TUN
Tunisia,7.279812483,TUN
Tunisia,7.279812483,TUN
Bangladesh,7.276463851,BGD
Korea (South),7.262039953,KOR
Ukraine,7.257269617,UKR
Malaysia,7.252792983,MYS
Austria,7.222706816,AUT
Guatemala,7.216257391,GTM
Guatemala,7.189558764,GTM
Guatemala,7.189558764,GTM
Paraguay,7.184550814,PRY
Paraguay,7.184550814,PRY
United States,7.142857143,USA
Jordan,7.120413291,JOR
United States,7.1,USA
China,7.087356533,CHN
Belgium,7.069971681,BEL
India,7.067728662,IND
Turkey,7.067071636,TUR
Egypt,7.062915112,EGY
India,7.058905031,IND
India,7.058905031,IND
India,7.058905031,IND
United States,7.058823529,USA
Switzerland,7.055843471,CHE
Switzerland,7.055843471,CHE
Switzerland,7.055843471,CHE
Switzerland,7.055843471,CHE
Yemen,7.033308304,YEM
Denmark,7.030024057,DNK
El Salvador,7.010288166,SLV
Russia,7.002286788,RUS
United States,7,USA
Ghana,6.988388775,GHA
Azerbaijan,6.973931936,AZE
Azerbaijan,6.973931936,AZE
Syria,6.96165118,SYR
Turkey,6.949775841,TUR
Philippines,6.946794783,PHL
Senegal,6.938260903,SEN
Canada,6.928602484,CAN
Canada,6.928602484,CAN
El Salvador,6.915741516,SLV
Viet Nam,6.907533862,VNM
Viet Nam,6.907533862,VNM
Viet Nam,6.907533862,VNM
Sweden,6.899613726,SWE
Colombia,6.87643614,COL
United States,6.875,USA
Brazil,6.867395046,BRA
Brazil,6.867395046,BRA
Honduras,6.866427147,HND
Australia,6.860942687,AUS
Australia,6.860636832,AUS
United States,6.833333333,USA
Tanzania,6.808724467,TZA
Romania,6.782114806,ROM
Romania,6.782114806,ROM
Romania,6.782114806,ROM
Egypt,6.780398507,EGY
Egypt,6.771059116,EGY
Cambodia,6.767237151,KHM
Cambodia,6.767237151,KHM
India,6.755035976,IND
Portugal,6.742002846,PRT
Paraguay,6.735516388,PRY
"Hong Kong, China",6.696911607,HKG
Sweden,6.685156279,SWE
Israel,6.68175453,ISR
United States,6.666666667,USA
United States,6.666666667,USA
United States,6.666666667,USA
United States,6.665833333,USA
Bangladesh,6.627659512,BGD
Russia,6.62704351,RUS
Saudi Arabia,6.623781121,SAU
Philippines,6.619284935,PHL
Kazakhstan,6.61020716,KAZ
Cambodia,6.60863003,KHM
Belarus,6.605436137,BLR
Portugal,6.596262187,PRT
Saudi Arabia,6.590252421,SAU
India,6.582428941,IND
Indonesia,6.572496099,IDN
Saudi Arabia,6.55672372,SAU
Korea (South),6.556369285,KOR
Singapore,6.54815298,SGP
Tunisia,6.547026078,TUN
Colombia,6.54560195,COL
Germany,6.542753537,DEU
Lao P.D.R.,6.53347523,LAO
France,6.532749702,FRA
India,6.529487153,IND
Canada,6.520543734,CAN
United States,6.5,USA
El Salvador,6.456844364,SLV
Colombia,6.452374004,COL
Singapore,6.44922405,SGP
Italy,6.443493252,ITA
Italy,6.443493252,ITA
Italy,6.438727354,ITA
Bangladesh,6.433510973,BGD
Australia,6.431216204,AUS
Poland,6.418975584,POL
Guatemala,6.412755863,GTM
Switzerland,6.407256188,CHE
United States,6.4,USA
Turkey,6.389362599,TUR
Indonesia,6.388995762,IDN
Korea (South),6.374861605,KOR
Lao P.D.R.,6.365392966,LAO
Lao P.D.R.,6.362900643,LAO
Lao P.D.R.,6.36040832,LAO
United Kingdom,6.356960891,GBR
United Kingdom,6.356960891,GBR
Argentina,6.3488,ARG
Germany,6.332785515,DEU
Germany,6.332785515,DEU
Germany,6.327161372,DEU
"Hong Kong, China",6.326865379,HKG
Hungary,6.326308943,HUN
Hungary,6.326308943,HUN
Cote d'Ivoire,6.317777537,CIV
Cote d'Ivoire,6.317777537,CIV
Paraguay,6.286481963,PRY
Russia,6.285150007,RUS
Russia,6.285150007,RUS
Slovak Republic,6.274109372,SVK
India,6.269680232,IND
Czech Republic,6.263295822,CZE
Haiti,6.260271629,HTI
Pakistan,6.250404536,PAK
Honduras,6.249974577,HND
Australia,6.236775745,AUS
Indonesia,6.234877822,IDN
Indonesia,6.234877822,IDN
Bangladesh,6.233449281,BGD
Turkey,6.22970999,TUR
Bangladesh,6.221130211,BGD
Bolivia,6.220247473,BOL
Argentina,6.218,ARG
Hungary,6.212611292,HUN
Russia,6.197694301,RUS
Angola,6.197010987,AGO
Kazakhstan,6.187153902,KAZ
Dominican Rep.,6.144758191,DOM
India,6.133063139,IND
India,6.133063139,IND
Pakistan,6.116842694,PAK
Pakistan,6.116842694,PAK
Indonesia,6.088747873,IDN
Indonesia,6.083161866,IDN
United Arab Emirates,6.069645184,ARE
Guatemala,6.0593169,GTM
United Kingdom,6.052907845,GBR
Korea (South),6.052133154,KOR
United Kingdom,6.051030975,GBR
Spain,6.044991597,ESP
Greece,6.034761653,GRC
Romania,6.031025337,ROM
Romania,6.031025337,ROM
Romania,6.028050726,ROM
Haiti,6.019491951,HTI
Cambodia,6.015321912,KHM
Australia,6.002713141,AUS
Cote d'Ivoire,6.001581674,CIV
Bolivia,5.987842622,BOL
Turkey,5.986972859,TUR
Israel,5.986636518,ISR
Bolivia,5.979640098,BOL
Indonesia,5.971754538,IDN
Chile,5.965005515,CHL
Chile,5.964001306,CHL
Saudi Arabia,5.960657927,SAU
Serbia,5.953811287,SRB
Serbia,5.953811287,SRB
Tunisia,5.953781425,TUN
Chile,5.94994237,CHL
Australia,5.945824084,AUS
Poland,5.939647381,POL
Bangladesh,5.927936352,BGD
Chile,5.925841338,CHL
Dominican Rep.,5.922094522,DOM
India,5.911832963,IND
Germany,5.911599662,DEU
China,5.906130444,CHN
Greece,5.899870062,GRC
Greece,5.898778707,GRC
India,5.882420859,IND
India,5.882420859,IND
Slovak Republic,5.881675105,SVK
Madagascar,5.880111561,MDG
Madagascar,5.880111561,MDG
Madagascar,5.880111561,MDG
Cambodia,5.874337805,KHM
Indonesia,5.841846354,IDN
Indonesia,5.841846354,IDN
Indonesia,5.83849475,IDN
France,5.836205197,FRA
France,5.835125618,FRA
France,5.8326066,FRA
Pakistan,5.826648297,PAK
Tunisia,5.823849986,TUN
India,5.794184546,IND
India,5.794184546,IND
India,5.78683152,IND
Jordan,5.78638787,JOR
Guatemala,5.773005912,GTM
Sweden,5.757073189,SWE
Guatemala,5.751647011,GTM
Guatemala,5.751647011,GTM
Sweden,5.749678105,SWE
Korea (South),5.749006665,KOR
Sweden,5.740434249,SWE
Sweden,5.740434249,SWE
Turkey,5.731854505,TUR
Netherlands,5.728313679,NLD
Australia,5.716799749,AUS
Bangladesh,5.716048353,BGD
Bangladesh,5.716048353,BGD
Sweden,5.709005141,SWE
Sweden,5.709005141,SWE
Canada,5.706105488,CAN
Canada,5.706105488,CAN
Germany,5.697257306,DEU
Kazakhstan,5.676128082,KAZ
Turkey,5.653657309,TUR
Egypt,5.65033209,EGY
Egypt,5.65033209,EGY
Egypt,5.65033209,EGY
Guatemala,5.624103857,GTM
Switzerland,5.615848675,CHE
Paraguay,5.612930324,PRY
Bangladesh,5.612568167,BGD
Romania,5.608630468,ROM
Singapore,5.605972695,SGP
Honduras,5.605246648,HND
Honduras,5.605246648,HND
Honduras,5.605246648,HND
Honduras,5.605246648,HND
Australia,5.602042897,AUS
Singapore,5.58948454,SGP
Australia,5.574210078,AUS
Denmark,5.558734494,DNK
El Salvador,5.534438026,SLV
El Salvador,5.534438026,SLV
El Salvador,5.534438026,SLV
El Salvador,5.532593213,SLV
India,5.521072149,IND
El Salvador,5.515989899,SLV
Russia,5.49865502,RUS
Poland,5.491827466,POL
India,5.490259468,IND
Australia,5.487775413,AUS
Australia,5.487775413,AUS
France,5.484262375,FRA
Russia,5.480744092,RUS
"Hong Kong, China",5.461188485,HKG
Bangladesh,5.457347888,BGD
Romania,5.425691845,ROM
Cambodia,5.413789721,KHM
United Arab Emirates,5.407411868,ARE
United Arab Emirates,5.402053672,ARE
Bulgaria,5.398609496,BGR
Russia,5.388937257,RUS
Paraguay,5.388413111,PRY
Paraguay,5.388413111,PRY
Russia,5.387271434,RUS
Russia,5.387271434,RUS
Bangladesh,5.379327113,BGD
Malaysia,5.368814468,MYS
Guatemala,5.367186786,GTM
Kazakhstan,5.3542678,KAZ
Poland,5.353056923,POL
Paraguay,5.351854556,PRY
Poland,5.346353032,POL
Morocco,5.339660509,MAR
Morocco,5.339660509,MAR
Morocco,5.339660509,MAR
Brazil,5.339316016,BRA
Haiti,5.336712407,HTI
Poland,5.33517988,POL
Russia,5.334798011,RUS
Russia,5.334798011,RUS
Poland,5.329593305,POL
Germany,5.317940076,DEU
Bangladesh,5.30212761,BGD
Poland,5.29607385,POL
India,5.294178773,IND
India,5.294178773,IND
Cambodia,5.286904024,KHM
Cambodia,5.286904024,KHM
Cambodia,5.286904024,KHM
Sweden,5.284527297,SWE
India,5.282413931,IND
Malaysia,5.256690024,MYS
Bolivia,5.23115977,BOL
Azerbaijan,5.230448952,AZE
Jordan,5.208981978,JOR
Paraguay,5.20879934,PRY
Paraguay,5.20879934,PRY
Italy,5.152888242,ITA
Sri Lanka,5.148674024,LKA
Australia,5.145707016,AUS
Australia,5.145707016,AUS
Germany,5.129218819,DEU
Bolivia,5.108554463,BOL
"Taiwan, China",5.09421475,TWN
India,5.09319606,IND
Serbia,5.089666475,SRB
Germany,5.065478526,DEU
Turkey,5.047629036,TUR
Hungary,5.041310959,HUN
Switzerland,5.039326646,CHE
Spain,5.037492997,ESP
Bulgaria,5.035891004,BGR
Sweden,5.033279306,SWE
Australia,5.03070548,AUS
Romania,5.023375605,ROM
Poland,5.019538348,POL
Bangladesh,4.989223239,BGD
Nicaragua,4.984488041,NIC
Haiti,4.98093158,HTI
Switzerland,4.967261392,CHE
Indonesia,4.965021972,IDN
Belarus,4.950955441,BLR
Sri Lanka,4.935595454,LKA
Sri Lanka,4.935595454,LKA
Sri Lanka,4.935595454,LKA
United Kingdom,4.919747191,GBR
United Kingdom,4.919747191,GBR
Haiti,4.909370909,HTI
Russia,4.903349866,RUS
Romania,4.899743303,ROM
Sudan,4.890600463,SDN
Indonesia,4.870998299,IDN
Indonesia,4.868205295,IDN
Turkey,4.867775484,TUR
Poland,4.866415385,POL
France,4.860985313,FRA
Tunisia,4.853208322,TUN
Nicaragua,4.851599205,NIC
Nicaragua,4.843566756,NIC
Egypt,4.839806294,EGY
Egypt,4.839806294,EGY
Egypt,4.839806294,EGY
Ukraine,4.836859281,UKR
Ukraine,4.836859281,UKR
Guatemala,4.81083826,GTM
Guatemala,4.805752808,GTM
Russia,4.796070868,RUS
Turkey,4.789578287,TUR
Turkey,4.781758567,TUR
Sri Lanka,4.770972069,LKA
Indonesia,4.770450169,IDN
Pakistan,4.767257697,PAK
India,4.764760896,IND
India,4.758878475,IND
Dominican Rep.,4.750579989,DOM
Cote d'Ivoire,4.738333153,CIV
Czech Republic,4.737289602,CZE
China,4.724904356,CHN
Poland,4.724271387,POL
India,4.717701529,IND
India,4.705936687,IND
India,4.700054266,IND
Yemen,4.688872203,YEM
Bangladesh,4.687406031,BGD
Bangladesh,4.681246496,BGD
Dominican Rep.,4.675937054,DOM
Singapore,4.673606788,SGP
Singapore,4.673214213,SGP
Belarus,4.664451829,BLR
Singapore,4.66379241,SGP
Bangladesh,4.661535984,BGD
Bolivia,4.655973785,BOL
Singapore,4.654370608,SGP
Belarus,4.647829604,BLR
Turkey,4.633183894,TUR
India,4.617700374,IND
Sweden,4.603440026,SWE
Sweden,4.603440026,SWE
Guatemala,4.598266337,GTM
Sri Lanka,4.594590677,LKA
Sri Lanka,4.587712074,LKA
Haiti,4.579882928,HTI
Turkey,4.550099373,TUR
India,4.545150517,IND
United Kingdom,4.541088537,GBR
Romania,4.523269003,ROM
Romania,4.522153524,ROM
Romania,4.521409871,ROM
Kazakhstan,4.521381698,KAZ
Egypt,4.518709106,EGY
Paraguay,4.490344259,PRY
India,4.479043311,IND
India,4.470639853,IND
Poland,4.462556742,POL
Paraguay,4.459878796,PRY
Dominican Rep.,4.459599058,DOM
Sri Lanka,4.452907264,LKA
Romania,4.439608047,ROM
Germany,4.433699746,DEU
El Salvador,4.427550421,SLV
Greece,4.424356869,GRC
Australia,4.410606013,AUS
Dominican Rep.,4.408361111,DOM
Belarus,4.399461876,BLR
Greece,4.395981615,GRC
Sri Lanka,4.394316379,LKA
Poland,4.393461973,POL
Belarus,4.389972024,BLR
Tunisia,4.36788749,TUN
Tunisia,4.36788749,TUN
Tunisia,4.36788749,TUN
Lao P.D.R.,4.355650153,LAO
Australia,4.345100579,AUS
Paraguay,4.340666117,PRY
Jordan,4.339790902,JOR
Russia,4.337802973,RUS
Singapore,4.334029311,SGP
Sweden,4.312258579,SWE
Australia,4.287783324,AUS
Bangladesh,4.287036264,BGD
Paraguay,4.286146185,PRY
Azerbaijan,4.284783781,AZE
Poland,4.27373048,POL
Morocco,4.271728407,MAR
India,4.241225439,IND
India,4.241225439,IND
Egypt,4.235803361,EGY
Egypt,4.235803361,EGY
Egypt,4.235414219,EGY
Brazil,4.226410921,BRA
Brazil,4.226410921,BRA
Netherlands,4.221050585,NLD
Sri Lanka,4.19315434,LKA
Bolivia,4.183287311,BOL
Morocco,4.126790824,MAR
Morocco,4.126790824,MAR
Australia,4.11583156,AUS
Indonesia,4.107810062,IDN
Indonesia,4.056837746,IDN
Bangladesh,4.055437754,BGD
Czech Republic,4.051199384,CZE
India,4.029458288,IND
Paraguay,4.018460736,PRY
Indonesia,4.017270195,IDN
Austria,4.010635803,AUT
Sri Lanka,4.007616538,LKA
Cambodia,3.965178018,KHM
Guatemala,3.9368727,GTM
Slovak Republic,3.921923219,SVK
Romania,3.919794643,ROM
Dominican Rep.,3.900156589,DOM
Bangladesh,3.89693239,BGD
Dominican Rep.,3.895981645,DOM
Hungary,3.885456344,HUN
Hungary,3.882882057,HUN
Bangladesh,3.877427196,BGD
Italy,3.863554139,ITA
Australia,3.859280262,AUS
India,3.856515115,IND
Slovak Republic,3.844017033,SVK
Guatemala,3.838499703,GTM
Sweden,3.836200022,SWE
Azerbaijan,3.835662565,AZE
Sudan,3.829667151,SDN
India,3.814749927,IND
Sweden,3.806003427,SWE
Turkey,3.795170605,TUR
Sri Lanka,3.784971174,LKA
Argentina,3.783,ARG
Kazakhstan,3.782148804,KAZ
Turkey,3.774969662,TUR
Belarus,3.773386957,BLR
Turkey,3.769104872,TUR
India,3.76474935,IND
Kazakhstan,3.764719547,KAZ
Honduras,3.762739796,HND
Sri Lanka,3.753164694,LKA
Bangladesh,3.740069569,BGD
Singapore,3.739278006,SGP
Haiti,3.735698685,HTI
Haiti,3.735497581,HTI
Russia,3.734358608,RUS
Singapore,3.729856203,SGP
Singapore,3.719256675,SGP
Singapore,3.719256675,SGP
Belarus,3.718263683,BLR
Sri Lanka,3.707132268,LKA
Sri Lanka,3.707132268,LKA
Sri Lanka,3.707132268,LKA
El Salvador,3.689625351,SLV
Greece,3.68714595,GRC
Italy,3.680634459,ITA
Paraguay,3.678490017,PRY
Pakistan,3.672692019,PAK
Greece,3.672412645,GRC
Honduras,3.662094478,HND
Indonesia,3.649059219,IDN
Tunisia,3.639906241,TUN
Ukraine,3.628634808,UKR
Ukraine,3.628634808,UKR
Hungary,3.628027699,HUN
Sri Lanka,3.602806786,LKA
Denmark,3.593997047,DNK
Paraguay,3.592275407,PRY
Paraguay,3.592275407,PRY
Paraguay,3.57399613,PRY
Paraguay,3.57399613,PRY
Poland,3.56982193,POL
Poland,3.56982193,POL
Serbia,3.566428163,SRB
Hungary,3.561096252,HUN
Morocco,3.559773672,MAR
Morocco,3.553889749,MAR
Jordan,3.534956953,JOR
Switzerland,3.527921735,CHE
Switzerland,3.527921735,CHE
Romania,3.517478403,ROM
Bangladesh,3.510934872,BGD
Ukraine,3.505831665,UKR
Pakistan,3.495988978,PAK
Pakistan,3.495988978,PAK
Azerbaijan,3.486965968,AZE
Azerbaijan,3.486965968,AZE
Paraguay,3.480016801,PRY
Jordan,3.476764302,JOR
Russia,3.475489721,RUS
Russia,3.475489721,RUS
Jordan,3.473476582,JOR
Jordan,3.473241745,JOR
Jordan,3.472654652,JOR
Jordan,3.471832722,JOR
Jordan,3.471832722,JOR
Kazakhstan,3.464936324,KAZ
Sudan,3.44314622,SDN
Slovak Republic,3.431743303,SVK
Hungary,3.401275968,HUN
Tunisia,3.397245825,TUN
Argentina,3.396666667,ARG
Indonesia,3.396292392,IDN
Paraguay,3.394382359,PRY
Paraguay,3.394382359,PRY
Sri Lanka,3.384209521,LKA
Cambodia,3.383618575,KHM
Pakistan,3.354736898,PAK
Sweden,3.342578139,SWE
Sri Lanka,3.339680448,LKA
Sri Lanka,3.339680448,LKA
Sudan,3.317267756,SDN
Sri Lanka,3.314942074,LKA
Sri Lanka,3.30489211,LKA
Belarus,3.301469404,BLR
Sri Lanka,3.294020754,LKA
Serbia,3.260315849,SRB
Kenya,3.259490802,KEN
Italy,3.219840267,ITA
Morocco,3.203796305,MAR
Italy,3.198711455,ITA
Finland,3.173606753,FIN
Belarus,3.168877864,BLR
Kazakhstan,3.152758962,KAZ
India,3.13598392,IND
Serbia,3.134355757,SRB
Sri Lanka,3.13095042,LKA
Jordan,3.125389187,JOR
Pakistan,3.125202268,PAK
Bangladesh,3.118484508,BGD
Singapore,3.099380562,SGP
Dominican Rep.,3.094202665,DOM
Sudan,3.065510828,SDN
Austria,3.047608228,AUT
Sri Lanka,3.022236864,LKA
Sri Lanka,3.022236864,LKA
Kazakhstan,3.01874734,KAZ
Kazakhstan,3.01874734,KAZ
Romania,3.015512669,ROM
Bulgaria,3.013868513,BGR
Bulgaria,3.013868513,BGR
Italy,3.005692612,ITA
Italy,3.005692612,ITA
Tunisia,3.001493115,TUN
Morocco,2.986679531,MAR
Paraguay,2.981376654,PRY
Bolivia,2.973415001,BOL
Serbia,2.973244013,SRB
Russia,2.963873846,RUS
Paraguay,2.963627211,PRY
Sudan,2.957107257,SDN
Germany,2.953612664,DEU
Jordan,2.951903227,JOR
Indonesia,2.921481778,IDN
Indonesia,2.919247375,IDN
Pakistan,2.913324148,PAK
Sri Lanka,2.902957923,LKA
France,2.899030032,FRA
Jordan,2.894221348,JOR
Jordan,2.894015865,JOR
Jordan,2.893193935,JOR
Jordan,2.893193935,JOR
Guatemala,2.883451685,GTM
Guatemala,2.883451685,GTM
Guatemala,2.883451685,GTM
Indonesia,2.882379727,IDN
Sri Lanka,2.880909241,LKA
Sweden,2.872990281,SWE
Indonesia,2.862270101,IDN
Hungary,2.859438176,HUN
India,2.82282671,IND
Singapore,2.802986348,SGP
Singapore,2.802986348,SGP
Hungary,2.79395889,HUN
Azerbaijan,2.789572774,AZE
Serbia,2.782839224,SRB
Morocco,2.778774774,MAR
El Salvador,2.767219013,SLV
Paraguay,2.767005765,PRY
Serbia,2.743293614,SRB
United Kingdom,2.724277748,GBR
Indonesia,2.718989016,IDN
Cambodia,2.70689486,KHM
Denmark,2.698356972,DNK
Sudan,2.687875436,SDN
Sudan,2.681211282,SDN
Sudan,2.681211282,SDN
Poland,2.675969804,POL
Sri Lanka,2.674353484,LKA
Poland,2.671500543,POL
Poland,2.670383228,POL
Morocco,2.669830254,MAR
Morocco,2.669830254,MAR
Belarus,2.669784928,BLR
Morocco,2.667623783,MAR
Yemen,2.665618614,YEM
Cambodia,2.643452012,KHM
Cambodia,2.643452012,KHM
Czech Republic,2.637499599,CZE
Azerbaijan,2.615224476,AZE
Sri Lanka,2.60912535,LKA
Sri Lanka,2.60912535,LKA
Jordan,2.605107437,JOR
Jordan,2.604490989,JOR
Greece,2.581056733,GRC
Denmark,2.572552779,DNK
Poland,2.568260623,POL
Morocco,2.561271867,MAR
Serbia,2.548494868,SRB
Lao P.D.R.,2.544163328,LAO
Belarus,2.535102291,BLR
Kazakhstan,2.521432536,KAZ
Israel,2.520027313,ISR
Singapore,2.492852004,SGP
Sudan,2.489061509,SDN
Sudan,2.489061509,SDN
Jordan,2.480585027,JOR
Sri Lanka,2.467797727,LKA
Cote d'Ivoire,2.463871842,CIV
Cote d'Ivoire,2.463871842,CIV
Pakistan,2.448461346,PAK
Pakistan,2.446737078,PAK
Pakistan,2.444150675,PAK
Pakistan,2.444150675,PAK
Russia,2.433017716,RUS
Jordan,2.431269221,JOR
Sri Lanka,2.429747982,LKA
Sudan,2.425752047,SDN
Jordan,2.423871851,JOR
Ukraine,2.41842964,UKR
Ukraine,2.416448944,UKR
Romania,2.411666482,ROM
Austria,2.407568939,AUT
Romania,2.387125935,ROM
Pakistan,2.383628849,PAK
Morocco,2.37122114,MAR
Sudan,2.362072353,SDN
Sudan,2.362072353,SDN
Singapore,2.335821956,SGP
Hungary,2.332875585,HUN
Azerbaijan,2.324643979,AZE
Azerbaijan,2.324643979,AZE
Sudan,2.295430813,SDN
Sweden,2.283602056,SWE
Sweden,2.283602056,SWE
Belarus,2.277564369,BLR
Paraguay,2.275107758,PRY
Rwanda,2.274329175,RWA
United Kingdom,2.270075051,GBR
Cambodia,2.255745717,KHM
Austria,2.245184203,AUT
Azerbaijan,2.241620979,AZE
Azerbaijan,2.241620979,AZE
Sri Lanka,2.236393157,LKA
Sri Lanka,2.236393157,LKA
Sri Lanka,2.226453632,LKA
Greece,2.205084621,GRC
Serbia,2.194537248,SRB
Jordan,2.170511899,JOR
Jordan,2.161881633,JOR
Switzerland,2.159337055,CHE
Kenya,2.157890522,KEN
Russia,2.155258396,RUS
Finland,2.141487719,FIN
Poland,2.139881991,POL
Poland,2.139379199,POL
Poland,2.138541213,POL
Sri Lanka,2.138178224,LKA
Poland,2.135189267,POL
Poland,2.131837322,POL
Sri Lanka,2.124262889,LKA
Sri Lanka,2.124262889,LKA
Czech Republic,2.109999679,CZE
Sri Lanka,2.10593689,LKA
Sri Lanka,2.096195026,LKA
Sri Lanka,2.09520672,LKA
Sri Lanka,2.093512483,LKA
Jordan,2.083592791,JOR
Indonesia,2.075600684,IDN
Serbia,2.065159635,SRB
Denmark,2.059567123,DNK
Sri Lanka,2.059517927,LKA
Sri Lanka,2.058309998,LKA
Sri Lanka,2.058309998,LKA
Sri Lanka,2.058309998,LKA
Sri Lanka,2.053133162,LKA
Sri Lanka,2.050337671,LKA
Pakistan,2.038947565,PAK
Pakistan,2.038947565,PAK
Sri Lanka,2.034861976,LKA
Sri Lanka,2.023744663,LKA
Sri Lanka,1.989458079,LKA
Sri Lanka,1.975977598,LKA
Paraguay,1.93966977,PRY
Sri Lanka,1.936380284,LKA
Italy,1.932094796,ITA
Serbia,1.920159065,SRB
Romania,1.884463026,ROM
Romania,1.884044722,ROM
Serbia,1.82257661,SRB
France,1.816392017,FRA
Belarus,1.815558439,BLR
Austria,1.804934543,AUT
Morocco,1.778906182,MAR
Yemen,1.777079076,YEM
Pakistan,1.765650999,PAK
Austria,1.764264143,AUT
Morocco,1.760764085,MAR
Ukraine,1.752915833,UKR
Ukraine,1.752915833,UKR
Pakistan,1.747994489,PAK
Morocco,1.736734234,MAR
Morocco,1.736734234,MAR
Jordan,1.736532809,JOR
Jordan,1.736532809,JOR
Argentina,1.73,ARG
Sweden,1.71861761,SWE
Singapore,1.669005076,SGP
Singapore,1.669005076,SGP
Denmark,1.667620348,DNK
Austria,1.664072464,AUT
Argentina,1.64,ARG
Lao P.D.R.,1.633368807,LAO
Serbia,1.630157924,SRB
United Kingdom,1.613483135,GBR
Indonesia,1.606908078,IDN
Austria,1.603957457,AUT
Poland,1.60390591,POL
Paraguay,1.580601179,PRY
Serbia,1.57450114,SRB
Serbia,1.567177879,SRB
Poland,1.529923684,POL
United Kingdom,1.513696179,GBR
Romania,1.507235777,ROM
