Country,"Cost per GB, excl conn (US$ PPP)",Country Code
Sri Lanka,5.29,LKA
Sri Lanka,4.47,LKA
Sri Lanka,5.16,LKA
Sri Lanka,5.32,LKA
Sri Lanka,4.01,LKA
Sri Lanka,3.26,LKA
Sri Lanka,2.82,LKA
Sri Lanka,2.23,LKA
Sri Lanka,8.29,LKA
Sri Lanka,5.58,LKA
Sri Lanka,4.75,LKA
Sri Lanka,4.96,LKA
Sri Lanka,4.01,LKA
Sri Lanka,3.26,LKA
Sri Lanka,2.82,LKA
Sri Lanka,2.23,LKA
Sri Lanka,3.38,LKA
Sri Lanka,3,LKA
Sri Lanka,2.64,LKA
Sri Lanka,2.55,LKA
Sri Lanka,2.28,LKA
Sri Lanka,2.22,LKA
Sri Lanka,2.22,LKA
Sri Lanka,2.31,LKA
Sri Lanka,4.27,LKA
Sri Lanka,5.32,LKA
Sri Lanka,5.47,LKA
Sri Lanka,4.38,LKA
Sri Lanka,3.56,LKA
Sri Lanka,3.61,LKA
Sri Lanka,4.97,LKA
Sudan,"1,274.29",SDN
Sudan,#VALUE!,SDN
Sudan,12.44,SDN
Sudan,7.78,SDN
Sudan,5.47,SDN
Sudan,3.4,SDN
Sudan,3.89,SDN
Sudan,#VALUE!,SDN
Sudan,#VALUE!,SDN
Sweden,0.33,SWE
Sweden,0.74,SWE
Sweden,3.69,SWE
Sweden,1.67,SWE
Sweden,#VALUE!,SWE
Sweden,#VALUE!,SWE
Sweden,#VALUE!,SWE
Sweden,4.42,SWE
Sweden,1.26,SWE
Sweden,0.64,SWE
Sweden,0.49,SWE
Sweden,2.22,SWE
Sweden,0.49,SWE
Sweden,0.84,SWE
Sweden,1.11,SWE
Sweden,5.54,SWE
Sweden,3.25,SWE
Sweden,2.22,SWE
Sweden,2.79,SWE
Sweden,4.47,SWE
Sweden,5.54,SWE
Sweden,5.57,SWE
Sweden,5.58,SWE
Sweden,4.76,SWE
Sweden,4.47,SWE
Sweden,8.73,SWE
Sweden,5.54,SWE
Sweden,6.69,SWE
Sweden,5.58,SWE
Switzerland,13.12,CHE
Switzerland,13.12,CHE
Switzerland,6.77,CHE
Switzerland,6.77,CHE
Switzerland,5.39,CHE
Switzerland,5.39,CHE
Switzerland,23.58,CHE
Switzerland,14.15,CHE
Switzerland,6.77,CHE
Switzerland,5.18,CHE
Switzerland,6.91,CHE
Switzerland,12.73,CHE
Switzerland,2.07,CHE
Switzerland,3.38,CHE
Switzerland,5.39,CHE
Switzerland,6.77,CHE
Switzerland,4.77,CHE
Switzerland,6.15,CHE
Switzerland,#VALUE!,CHE
Switzerland,35.37,CHE
Switzerland,44.8,CHE
Switzerland,13.47,CHE
Syria,#DIV/0!,SYR
Syria,#DIV/0!,SYR
Syria,#DIV/0!,SYR
Syria,#DIV/0!,SYR
Syria,#DIV/0!,SYR
Syria,#DIV/0!,SYR
Syria,#DIV/0!,SYR
Syria,#DIV/0!,SYR
"Taiwan, China",290.03,TWN
"Taiwan, China",52.2,TWN
"Taiwan, China",8.28,TWN
"Taiwan, China",#VALUE!,TWN
"Taiwan, China",#VALUE!,TWN
"Taiwan, China",#VALUE!,TWN
"Taiwan, China",652.56,TWN
"Taiwan, China",435.04,TWN
"Taiwan, China",163.14,TWN
"Taiwan, China",58.73,TWN
"Taiwan, China",57.02,TWN
Tajikistan,131.43,TJK
Tajikistan,26.29,TJK
Tajikistan,23.66,TJK
Tajikistan,18.4,TJK
Tajikistan,189.26,TJK
Tajikistan,135.38,TJK
Tajikistan,15.77,TJK
Tajikistan,13.14,TJK
Tajikistan,12.27,TJK
Tajikistan,10.51,TJK
Tajikistan,9.2,TJK
Tajikistan,18.4,TJK
Tajikistan,14.46,TJK
Tajikistan,11.83,TJK
Tajikistan,9.53,TJK
Tanzania,111.04,TZA
Tanzania,74.03,TZA
Tanzania,74.03,TZA
Tanzania,44.42,TZA
Tanzania,27.11,TZA
Tanzania,22.59,TZA
Tanzania,18.07,TZA
Tanzania,16.27,TZA
Tanzania,15.81,TZA
Tanzania,16.87,TZA
Tanzania,#VALUE!,TZA
Tanzania,#VALUE!,TZA
Tanzania,#VALUE!,TZA
Tanzania,#VALUE!,TZA
Tanzania,#VALUE!,TZA
Tanzania,#VALUE!,TZA
Tanzania,#VALUE!,TZA
Tanzania,#VALUE!,TZA
Tanzania,#VALUE!,TZA
Tanzania,#VALUE!,TZA
Tanzania,#VALUE!,TZA
Tanzania,#VALUE!,TZA
Tanzania,#VALUE!,TZA
Tanzania,#VALUE!,TZA
Tanzania,74.03,TZA
Tanzania,29.61,TZA
Tanzania,27.11,TZA
Tanzania,7.23,TZA
Tanzania,18.51,TZA
Tanzania,16.66,TZA
Tanzania,12.95,TZA
Tanzania,30.84,TZA
Tanzania,27.76,TZA
Tanzania,#VALUE!,TZA
Tanzania,37.01,TZA
Tanzania,29.61,TZA
Tanzania,27.11,TZA
Tanzania,7.23,TZA
Tanzania,#VALUE!,TZA
Tanzania,46.27,TZA
Tanzania,22.21,TZA
Tanzania,#VALUE!,TZA
Tanzania,17.27,TZA
Tanzania,15.49,TZA
Tanzania,14.46,TZA
Tanzania,13.55,TZA
Tanzania,12.65,TZA
Tanzania,18.51,TZA
Tanzania,9.04,TZA
Tanzania,9.04,TZA
Thailand,58.01,THA
Thailand,19.96,THA
Thailand,15.68,THA
Thailand,15.19,THA
Thailand,10.25,THA
Thailand,8.14,THA
Thailand,22.75,THA
Thailand,12.36,THA
Thailand,9.01,THA
Thailand,8.14,THA
Thailand,77.08,THA
Thailand,46.48,THA
Thailand,19.08,THA
Thailand,11.35,THA
Thailand,22.75,THA
Thailand,12.36,THA
Thailand,10.15,THA
Thailand,145.99,THA
Thailand,81.75,THA
Thailand,52.56,THA
Thailand,22.81,THA
Thailand,87.01,THA
Thailand,58.1,THA
Thailand,58.2,THA
Thailand,25.03,THA
Thailand,20.86,THA
Thailand,13.31,THA
Thailand,10.45,THA
Thailand,8.08,THA
Thailand,#VALUE!,THA
Thailand,8.53,THA
Thailand,22.75,THA
Thailand,14.23,THA
Thailand,17.08,THA
Thailand,13.29,THA
Thailand,15.19,THA
Thailand,10.25,THA
Togo,#VALUE!,TGO
Togo,#VALUE!,TGO
Togo,#VALUE!,TGO
Togo,#VALUE!,TGO
Tunisia,3.61,TUN
Tunisia,3.86,TUN
Tunisia,6.18,TUN
Tunisia,7.73,TUN
Tunisia,3.09,TUN
Tunisia,9.28,TUN
Tunisia,6.33,TUN
Tunisia,11.31,TUN
Tunisia,11.59,TUN
Tunisia,4.64,TUN
Tunisia,56.99,TUN
Tunisia,79.15,TUN
Tunisia,4.64,TUN
Tunisia,6.96,TUN
Turkey,"12,424.50",TUR
Turkey,"8,697.15",TUR
Turkey,"6,833.48",TUR
Turkey,4.85,TUR
Turkey,4.73,TUR
Turkey,29.82,TUR
Turkey,5.82,TUR
Turkey,49.7,TUR
Turkey,8.74,TUR
Turkey,89.46,TUR
Turkey,18.44,TUR
Turkey,29.82,TUR
Turkey,99.4,TUR
Turkey,55.66,TUR
Turkey,37.77,TUR
Turkey,24.27,TUR
Turkey,9.71,TUR
Turkey,8.37,TUR
Turkey,28.15,TUR
Turkey,9.46,TUR
Turkey,8.37,TUR
Turkey,#VALUE!,TUR
Turkey,#VALUE!,TUR
Turkey,#VALUE!,TUR
Turkey,89.46,TUR
Turkey,43.68,TUR
Uganda,73.01,UGA
Uganda,54.76,UGA
Uganda,48.67,UGA
Uganda,48.67,UGA
Uganda,44.56,UGA
Uganda,29.71,UGA
Uganda,23.77,UGA
Uganda,14.85,UGA
Uganda,11.29,UGA
Uganda,30.42,UGA
Uganda,24.34,UGA
Uganda,24.34,UGA
Uganda,51.56,UGA
Uganda,73.01,UGA
Uganda,54.76,UGA
Uganda,48.67,UGA
Uganda,48.67,UGA
Uganda,44.56,UGA
Uganda,29.71,UGA
Uganda,23.77,UGA
Uganda,14.85,UGA
Uganda,11.29,UGA
Uganda,57.93,UGA
Uganda,38.62,UGA
Uganda,30.9,UGA
Uganda,19.31,UGA
Uganda,14.68,UGA
Uganda,20.28,UGA
Uganda,43.46,UGA
Uganda,40.56,UGA
Uganda,48.67,UGA
Uganda,50.7,UGA
Uganda,36.51,UGA
Uganda,49.51,UGA
Uganda,35.65,UGA
Uganda,28.06,UGA
Uganda,14.85,UGA
Uganda,38.75,UGA
Uganda,25.75,UGA
Uganda,21.53,UGA
Uganda,11.63,UGA
Uganda,43.48,UGA
Uganda,28.29,UGA
Uganda,23.67,UGA
Uganda,12.75,UGA
Uganda,46.3,UGA
Uganda,30.47,UGA
Uganda,24.44,UGA
Uganda,13.5,UGA
Uganda,#VALUE!,UGA
Uganda,#VALUE!,UGA
Uganda,#VALUE!,UGA
Ukraine,76.87,UKR
Ukraine,21.96,UKR
Ukraine,9.82,UKR
Ukraine,1.86,UKR
Ukraine,#VALUE!,UKR
Ukraine,76.87,UKR
Ukraine,21.96,UKR
Ukraine,9.82,UKR
Ukraine,1.86,UKR
Ukraine,21.35,UKR
Ukraine,11.87,UKR
Ukraine,11.51,UKR
Ukraine,8.26,UKR
Ukraine,#VALUE!,UKR
Ukraine,76.87,UKR
Ukraine,76.87,UKR
Ukraine,32.94,UKR
Ukraine,12.81,UKR
Ukraine,9.4,UKR
Ukraine,#VALUE!,UKR
Ukraine,#VALUE!,UKR
Ukraine,51.25,UKR
Ukraine,128.12,UKR
Ukraine,89.68,UKR
Ukraine,16.66,UKR
Ukraine,#VALUE!,UKR
Ukraine,#VALUE!,UKR
United Arab Emirates,146.26,ARE
United Arab Emirates,146.26,ARE
United Arab Emirates,28.57,ARE
United Arab Emirates,14.28,ARE
United Arab Emirates,5.71,ARE
United Arab Emirates,84.83,ARE
United Arab Emirates,28.28,ARE
United Arab Emirates,14.23,ARE
United Arab Emirates,6.41,ARE
United Arab Emirates,58.5,ARE
United Arab Emirates,58.5,ARE
United Arab Emirates,28.28,ARE
United Arab Emirates,14.23,ARE
United Kingdom,11.05,GBR
United Kingdom,11.59,GBR
United Kingdom,11.79,GBR
United Kingdom,4.71,GBR
United Kingdom,2.21,GBR
United Kingdom,1.57,GBR
United Kingdom,2.06,GBR
United Kingdom,10.02,GBR
United Kingdom,15.45,GBR
United Kingdom,8.65,GBR
United Kingdom,45.14,GBR
United Kingdom,26.33,GBR
United Kingdom,15.04,GBR
United Kingdom,15.39,GBR
United Kingdom,15.04,GBR
United Kingdom,11.28,GBR
United Kingdom,37.71,GBR
United Kingdom,30.17,GBR
United Kingdom,12.89,GBR
United Kingdom,11.05,GBR
United Kingdom,8.84,GBR
United Kingdom,7.37,GBR
United Kingdom,12.07,GBR
United Kingdom,21.12,GBR
United Kingdom,22.1,GBR
United Kingdom,22.63,GBR
United Kingdom,11.05,GBR
United Kingdom,18.1,GBR
United Kingdom,22.63,GBR
United Kingdom,11.05,GBR
United Kingdom,11.05,GBR
United Kingdom,14.73,GBR
United Kingdom,60.34,GBR
United Kingdom,30.17,GBR
United States,10,USA
United States,10,USA
United States,68.27,USA
United States,61.4,USA
United States,6.67,USA
United States,8.33,USA
United States,11.66,USA
United States,15,USA
United States,51.17,USA
United States,102.4,USA
United States,40.96,USA
United States,15,USA
United States,10,USA
United States,8.33,USA
United States,7.5,USA
United States,7,USA
United States,6.67,USA
United States,51.2,USA
United States,16.67,USA
United States,10,USA
United States,10,USA
United States,12.5,USA
United States,10,USA
United States,8.75,USA
United States,8,USA
United States,7.5,USA
United States,7.14,USA
United States,6.88,USA
United States,6.67,USA
United States,6.5,USA
United States,6.83,USA
United States,7,USA
United States,7.1,USA
United States,20,USA
United States,15,USA
United States,10,USA
United States,8,USA
Uzbekistan,87.7,UZB
Uzbekistan,70.16,UZB
Uzbekistan,65.77,UZB
Uzbekistan,43.85,UZB
Uzbekistan,36.83,UZB
Uzbekistan,23.68,UZB
Uzbekistan,19.29,UZB
Uzbekistan,18.94,UZB
Uzbekistan,18.79,UZB
Uzbekistan,65.77,UZB
Uzbekistan,52.62,UZB
Uzbekistan,23.68,UZB
Uzbekistan,31.57,UZB
Uzbekistan,21.05,UZB
Uzbekistan,13.15,UZB
Uzbekistan,12.03,UZB
Uzbekistan,10.52,UZB
Uzbekistan,9.21,UZB
Venezuela,37.94,VEN
Venezuela,26.12,VEN
Venezuela,112.81,VEN
Venezuela,42.23,VEN
Venezuela,17.19,VEN
Venezuela,#VALUE!,VEN
Venezuela,30.25,VEN
Venezuela,30.93,VEN
Venezuela,31.62,VEN
Venezuela,112.62,VEN
Venezuela,101.36,VEN
Venezuela,66.55,VEN
Venezuela,#VALUE!,VEN
Venezuela,#VALUE!,VEN
Venezuela,#VALUE!,VEN
Venezuela,#VALUE!,VEN
Viet Nam,60.53,VNM
Viet Nam,40.35,VNM
Viet Nam,25.22,VNM
Viet Nam,11,VNM
Viet Nam,10.59,VNM
Viet Nam,9.85,VNM
Viet Nam,9.68,VNM
Viet Nam,14.12,VNM
Viet Nam,8.34,VNM
Viet Nam,12.11,VNM
Viet Nam,12.11,VNM
Viet Nam,9.68,VNM
Viet Nam,7.88,VNM
Viet Nam,8.67,VNM
Viet Nam,7.09,VNM
Viet Nam,60.53,VNM
Viet Nam,60.53,VNM
Viet Nam,17.29,VNM
Viet Nam,7.88,VNM
Viet Nam,5.81,VNM
Viet Nam,6.3,VNM
Viet Nam,24.21,VNM
Viet Nam,20.18,VNM
Viet Nam,9.31,VNM
Viet Nam,7.88,VNM
Viet Nam,7.25,VNM
Viet Nam,6.76,VNM
Yemen,10.67,YEM
Yemen,9.44,YEM
Yemen,8.21,YEM
Yemen,6.65,YEM
Yemen,4.73,YEM
Yemen,23.25,YEM
Yemen,12.03,YEM
Yemen,10.31,YEM
Yemen,10.02,YEM
Yemen,9.22,YEM
Zambia,107.81,ZMB
Zambia,95.84,ZMB
Zambia,86.25,ZMB
Zambia,62.29,ZMB
Zambia,57.5,ZMB
Zambia,46,ZMB
Zambia,27.55,ZMB
Zambia,27.15,ZMB
Zambia,20.96,ZMB
Zambia,18.87,ZMB
Zambia,17.97,ZMB
Zambia,16.05,ZMB
Zambia,9.34,ZMB
Zimbabwe,#DIV/0!,ZWE
Zimbabwe,#DIV/0!,ZWE
Zimbabwe,#DIV/0!,ZWE
Zimbabwe,#DIV/0!,ZWE
Zimbabwe,#DIV/0!,ZWE
Zimbabwe,#DIV/0!,ZWE
Zimbabwe,#DIV/0!,ZWE
Zimbabwe,#DIV/0!,ZWE
